deflate	deflated	V;PST
deflect	deflected	V;PST
deflesh	defleshed	V;PST
deflocculate	deflocculated	V;PST
deflour	defloured	V;PST
deflow	deflowed	V;PST
deflower	deflowered	V;PST
defoam	defoamed	V;PST
defocus	defocused	V;PST
defœdate	defœdated	V;PST
defog	defogged	V;PST
defoliate	defoliated	V;PST
deforce	deforced	V;PST
deforest	deforested	V;PST
deformalize	deformalized	V;PST
deformation-retract	deformation-retracted	V;PST
deform	deformed	V;PST
deformulate	deformulated	V;PST
defoul	defouled	V;PST
defrag	defragged	V;PST
defragment	defragmented	V;PST
defraud	defrauded	V;PST
defray	defrayed	V;PST
defriend	defriended	V;PST
defrizz	defrizzed	V;PST
defrock	defrocked	V;PST
defrost	defrosted	V;PST
defunct	defuncted	V;PST
defunctionalize	defunctionalized	V;PST
defund	defunded	V;PST
defunkify	defunkified	V;PST
defuse	defused	V;PST
defuze	defuzed	V;PST
defy	defied	V;PST
degafiate	degafiated	V;PST
degarnish	degarnished	V;PST
degas	degassed	V;PST
degauss	degaussed	V;PST
de-gay	de-gayed	V;PST
degazette	degazetted	V;PST
deg	degged	V;PST
degender	degendered	V;PST
degenderize	degenderized	V;PST
degenerate	degenerated	V;PST
degenitalize	degenitalized	V;PST
degerm	degermed	V;PST
deghettoize	deghettoized	V;PST
deglaciate	deglaciated	V;PST
deglamorize	deglamorized	V;PST
deglaze	deglazed	V;PST
deglobalise	deglobalised	V;PST
deglobalize	deglobalized	V;PST
deglottalize	deglottalized	V;PST
deglove	degloved	V;PST
deglutinate	deglutinated	V;PST
deglycosylate	deglycosylated	V;PST
degrade	degraded	V;PST
degrammaticalize	degrammaticalized	V;PST
degranulate	degranulated	V;PST
degrease	degreased	V;PST
degroup	degrouped	V;PST
degum	degummed	V;PST
degunk	degunked	V;PST
degunkify	degunkified	V;PST
degustate	degustated	V;PST
degust	degusted	V;PST
degut	degutted	V;PST
deheat	deheated	V;PST
dehighlight	dehighlighted	V;PST
dehire	dehired	V;PST
dehisce	dehisced	V;PST
dehistoricize	dehistoricized	V;PST
dehonestate	dehonestated	V;PST
dehook	dehooked	V;PST
dehorn	dehorned	V;PST
dehort	dehorted	V;PST
dehull	dehulled	V;PST
de-humanise	de-humanised	V;PST
dehumanise	dehumanised	V;PST
de-humanize	de-humanized	V;PST
dehumanize	dehumanized	V;PST
dehumidify	dehumidified	V;PST
dehusk	dehusked	V;PST
dehydrate	dehydrated	V;PST
dehydrogenate	dehydrogenated	V;PST
dehydrogenise	dehydrogenised	V;PST
dehydrogenize	dehydrogenized	V;PST
dehypnotise	dehypnotised	V;PST
dehypnotize	dehypnotized	V;PST
de-ice	de-iced	V;PST
deice	deiced	V;PST
deidentify	deidentified	V;PST
deify	deified	V;PST
deign	deigned	V;PST
deindex	deindexed	V;PST
deindividualize	deindividualized	V;PST
deindustrialise	deindustrialised	V;PST
deindustrialize	deindustrialized	V;PST
deinitialize	deinitialized	V;PST
deink	deinked	V;PST
deinstall	deinstalled	V;PST
deinstitutionalise	deinstitutionalised	V;PST
deinstitutionalize	deinstitutionalized	V;PST
deintegrate	deintegrated	V;PST
deinterlace	deinterlaced	V;PST
deinterleave	deinterleaved	V;PST
deionise	deionised	V;PST
deionize	deionized	V;PST
de-Islamise	de-Islamised	V;PST
dejargonize	dejargonized	V;PST
deject	dejected	V;PST
dejudicialize	dejudicialized	V;PST
dejunk	dejunked	V;PST
deke	deked	V;PST
delabialize	delabialized	V;PST
delaminate	delaminated	V;PST
delapse	delapsed	V;PST
delate	delated	V;PST
delay	delayed	V;PST
delayer	delayered	V;PST
delead	deleaded	V;PST
delectate	delectated	V;PST
dele	deled	V;PST
delegalize	delegalized	V;PST
delegate	delegated	V;PST
delegitimate	delegitimated	V;PST
delegitimatise	delegitimatised	V;PST
delegitimatize	delegitimatized	V;PST
delegitimise	delegitimised	V;PST
delegitimize	delegitimized	V;PST
delete	deleted	V;PST
delevel	deleveled	V;PST
deleverage	deleveraged	V;PST
delibate	delibated	V;PST
deliberate	deliberated	V;PST
deliber	delibered	V;PST
delibrate	delibrated	V;PST
delicense	delicensed	V;PST
deliciate	deliciated	V;PST
deligate	deligated	V;PST
delight	delighted	V;PST
delignify	delignified	V;PST
delimb	delimbed	V;PST
deliminate	deliminated	V;PST
delimitate	delimitated	V;PST
delimit	delimited	V;PST
delineate	delineated	V;PST
deline	delined	V;PST
delink	delinked	V;PST
delint	delinted	V;PST
delipidate	delipidated	V;PST
deliquate	deliquated	V;PST
deliquesce	deliquesced	V;PST
deliquiate	deliquiated	V;PST
delirate	delirated	V;PST
delist	delisted	V;PST
deliver	delivered	V;PST
delivre	delivred	V;PST
delocalize	delocalized	V;PST
deloft	delofted	V;PST
delope	deloped	V;PST
delouse	deloused	V;PST
delphie	delphied	V;PST
delude	deluded	V;PST
deluge	deluged	V;PST
delurk	delurked	V;PST
delustre	delustred	V;PST
delve	dalf	V;PST
delve	delved	V;PST
demagnetise	demagnetised	V;PST
demagnetize	demagnetized	V;PST
demagnify	demagnified	V;PST
demagogue	demagogued	V;PST
demand	demanded	V;PST
demanufacture	demanufactured	V;PST
demarcate	demarcated	V;PST
demarginalize	demarginalized	V;PST
demarginate	demarginated	V;PST
demark	demarked	V;PST
demarket	demarketed	V;PST
demasculinize	demasculinized	V;PST
demassify	demassified	V;PST
demast	demasted	V;PST
demate	demated	V;PST
dematerialise	dematerialised	V;PST
dematerialize	dematerialized	V;PST
demaund	demaunded	V;PST
demean	demeaned	V;PST
dementalize	dementalized	V;PST
dementate	dementated	V;PST
dement	demented	V;PST
demephitize	demephitized	V;PST
demerge	demerged	V;PST
demerit	demerited	V;PST
demerse	demersed	V;PST
demesmerize	demesmerized	V;PST
demetallize	demetallized	V;PST
demethylate	demethylated	V;PST
demigrate	demigrated	V;PST
demilitarise	demilitarised	V;PST
demilitarize	demilitarized	V;PST
demine	demined	V;PST
demineralise	demineralised	V;PST
demineralize	demineralized	V;PST
deminiaturize	deminiaturized	V;PST
demise	demised	V;PST
demist	demisted	V;PST
demit	demitted	V;PST
demix	demixed	V;PST
demob	demobbed	V;PST
demobilise	demobilised	V;PST
demobilize	demobilized	V;PST
democratise	democratised	V;PST
democratize	democratized	V;PST
demo	demoed	V;PST
demodulate	demodulated	V;PST
demolish	demolished	V;PST
demonetise	demonetised	V;PST
demonetize	demonetized	V;PST
demonify	demonified	V;PST
demonise	demonised	V;PST
demonize	demonized	V;PST
demonopolize	demonopolized	V;PST
demonstrate	demonstrated	V;PST
demoralise	demoralised	V;PST
demoralize	demoralized	V;PST
demorify	demorified	V;PST
demosaic	demosaiced	V;PST
demosaic	demosaicked	V;PST
demoss	demossed	V;PST
demote	demoted	V;PST
demotivate	demotivated	V;PST
demount	demounted	V;PST
dempne	dempned	V;PST
de-muck	de-mucked	V;PST
demulce	demulced	V;PST
demulsify	demulsified	V;PST
demultiplex	demultiplexed	V;PST
demur	demurred	V;PST
demure	demured	V;PST
de-Muslimise	de-Muslimised	V;PST
demuslimize	demuslimized	V;PST
de-Muslimize	de-Muslimized	V;PST
demutualise	demutualised	V;PST
demutualize	demutualized	V;PST
demyelinate	demyelinated	V;PST
demystify	demystified	V;PST
demythologise	demythologised	V;PST
demythologize	demythologized	V;PST
denarcotize	denarcotized	V;PST
denarrativize	denarrativized	V;PST
denasalize	denasalized	V;PST
denationalise	denationalised	V;PST
denationalize	denationalized	V;PST
denaturalise	denaturalised	V;PST
denaturalize	denaturalized	V;PST
denature	denatured	V;PST
denaturize	denaturized	V;PST
denay	denayed	V;PST
den	denned	V;PST
denegate	denegated	V;PST
denerdify	denerdified	V;PST
denervate	denervated	V;PST
deneutralize	deneutralized	V;PST
denib	denibbed	V;PST
deniggerize	deniggerized	V;PST
denigrate	denigrated	V;PST
denitrify	denitrified	V;PST
denitrogenate	denitrogenated	V;PST
denize	denized	V;PST
denizen	denizened	V;PST
denominate	denominated	V;PST
denormalise	denormalised	V;PST
denormalize	denormalized	V;PST
denotate	denotated	V;PST
denote	denoted	V;PST
denotify	denotified	V;PST
denounce	denounced	V;PST
densify	densified	V;PST
dent	dented	V;PST
dentize	dentized	V;PST
denuclearise	denuclearised	V;PST
denuclearize	denuclearized	V;PST
denucleate	denucleated	V;PST
denudate	denudated	V;PST
denude	denuded	V;PST
denunciate	denunciated	V;PST
deny	denied	V;PST
deobfuscate	deobfuscated	V;PST
deobstruct	deobstructed	V;PST
deodorise	deodorised	V;PST
deodorize	deodorized	V;PST
deodourise	deodourised	V;PST
deodourize	deodourized	V;PST
deoil	deoiled	V;PST
deop	deopped	V;PST
deoppilate	deoppilated	V;PST
deoptimize	deoptimized	V;PST
deorbit	deorbited	V;PST
deorphanize	deorphanized	V;PST
deoxidate	deoxidated	V;PST
deoxidise	deoxidised	V;PST
deoxidize	deoxidized	V;PST
deoxygenate	deoxygenated	V;PST
deoxygenize	deoxygenized	V;PST
depack	depacked	V;PST
depacketize	depacketized	V;PST
depaint	depainted	V;PST
de-Palestinianise	de-Palestinianised	V;PST
de-Palestinianize	de-Palestinianized	V;PST
depalletize	depalletized	V;PST
depanelize	depanelized	V;PST
depants	depantsed	V;PST
depart	departed	V;PST
departition	departitioned	V;PST
departmentalise	departmentalised	V;PST
departmentalize	departmentalized	V;PST
depasture	depastured	V;PST
depathologize	depathologized	V;PST
depatriarchalize	depatriarchalized	V;PST
depatriate	depatriated	V;PST
depattern	depatterned	V;PST
depauperate	depauperated	V;PST
depauperize	depauperized	V;PST
depave	depaved	V;PST
depeach	depeached	V;PST
depend	depended	V;PST
depeople	depeopled	V;PST
deperch	deperched	V;PST
depersonalise	depersonalised	V;PST
depersonalize	depersonalized	V;PST
depetal	depetaled	V;PST
depetal	depetalled	V;PST
dephase	dephased	V;PST
dephlegmate	dephlegmated	V;PST
dephlegm	dephlegmed	V;PST
dephlogisticate	dephlogisticated	V;PST
dephosphorylate	dephosphorylated	V;PST
dephysicalize	dephysicalized	V;PST
depict	depicted	V;PST
depicture	depictured	V;PST
depiece	depieced	V;PST
depigment	depigmented	V;PST
depilate	depilated	V;PST
deplane	deplaned	V;PST
deplant	deplanted	V;PST
deplete	depleted	V;PST
deplore	deplored	V;PST
deploy	deployed	V;PST
deplume	deplumed	V;PST
depoetize	depoetized	V;PST
depolarise	depolarised	V;PST
depolarize	depolarized	V;PST
depolish	depolished	V;PST
depoliticalize	depoliticalized	V;PST
depoliticise	depoliticised	V;PST
depoliticize	depoliticized	V;PST
depollute	depolluted	V;PST
depolymerize	depolymerized	V;PST
depone	deponed	V;PST
depopulate	depopulated	V;PST
deport	deported	V;PST
depose	deposed	V;PST
deposit	deposited	V;PST
deposite	deposited	V;PST
depower	depowered	V;PST
deprave	depraved	V;PST
deprecate	deprecated	V;PST
depreciate	depreciated	V;PST
depredate	depredated	V;PST
deprehend	deprehended	V;PST
depress	depressed	V;PST
depressure	depressured	V;PST
depressurise	depressurised	V;PST
depressurize	depressurized	V;PST
deprioritise	deprioritised	V;PST
deprioritize	deprioritized	V;PST
deprivatize	deprivatized	V;PST
deprive	deprived	V;PST
deprivilege	deprivileged	V;PST
deprofessionalize	deprofessionalized	V;PST
deprogram	deprogrammed	V;PST
deprogramme	deprogrammed	V;PST
deproject	deprojected	V;PST
deprotect	deprotected	V;PST
deproteinize	deproteinized	V;PST
deprotonate	deprotonated	V;PST
deprovincialize	deprovincialized	V;PST
depublish	depublished	V;PST
depucelate	depucelated	V;PST
depuff	depuffed	V;PST
depulse	depulsed	V;PST
depurate	depurated	V;PST
depure	depured	V;PST
depute	deputed	V;PST
deputise	deputised	V;PST
deputize	deputized	V;PST
dequantitate	dequantitated	V;PST
dequantize	dequantized	V;PST
dequeue	dequeued	V;PST
deracemize	deracemized	V;PST
deracialise	deracialised	V;PST
deracialize	deracialized	V;PST
deracinate	deracinated	V;PST
deradicalise	deradicalised	V;PST
deradicalize	deradicalized	V;PST
deraign	deraigned	V;PST
derail	derailed	V;PST
derain	derained	V;PST
deramp	deramped	V;PST
derandomise	derandomised	V;PST
derandomize	derandomized	V;PST
derange	deranged	V;PST
derat	deratted	V;PST
derate	derated	V;PST
derecognise	derecognised	V;PST
derecognize	derecognized	V;PST
deredden	dereddened	V;PST
dere	dered	V;PST
dereference	dereferenced	V;PST
deregister	deregistered	V;PST
deregulate	deregulated	V;PST
dereligionise	dereligionised	V;PST
dereligionize	dereligionized	V;PST
derender	derendered	V;PST
dereplicate	dereplicated	V;PST
derepress	derepressed	V;PST
derequisition	derequisitioned	V;PST
derestrict	derestricted	V;PST
derez	derezed	V;PST
derezz	derezzed	V;PST
deride	derided	V;PST
derisk	derisked	V;PST
derivate	derivated	V;PST
derivatize	derivatized	V;PST
derive	derived	V;PST
dern	derned	V;PST
derne	derned	V;PST
derogate	derogated	V;PST
derograte	derograted	V;PST
deromanticise	deromanticised	V;PST
deromanticize	deromanticized	V;PST
derp	derped	V;PST
derve	derved	V;PST
desacralize	desacralized	V;PST
desalinate	desalinated	V;PST
desalinize	desalinized	V;PST
desalivate	desalivated	V;PST
desalt	desalted	V;PST
desanctify	desanctified	V;PST
desand	desanded	V;PST
desat	desatted	V;PST
desaturate	desaturated	V;PST
descale	descaled	V;PST
descant	descanted	V;PST
descend	descended	V;PST
deschool	deschooled	V;PST
descope	descoped	V;PST
descramble	descrambled	V;PST
descreen	descreened	V;PST
describe	described	V;PST
descrive	descrived	V;PST
descry	descried	V;PST
deseasonalize	deseasonalized	V;PST
desecate	desecated	V;PST
desecrate	desecrated	V;PST
desecularize	desecularized	V;PST
deseed	deseeded	V;PST
desegregate	desegregated	V;PST
deselect	deselected	V;PST
desensationalize	desensationalized	V;PST
desensitise	desensitised	V;PST
desensitize	desensitized	V;PST
deserialise	deserialised	V;PST
deserialize	deserialized	V;PST
desert	deserted	V;PST
desertify	desertified	V;PST
deserve	deserved	V;PST
desex	desexed	V;PST
desexualise	desexualised	V;PST
desexualize	desexualized	V;PST
deshuffle	deshuffled	V;PST
desiccate	desiccated	V;PST
desiderate	desiderated	V;PST
desier	desiered	V;PST
desighn	desighned	V;PST
designate	designated	V;PST
design	designed	V;PST
desilk	desilked	V;PST
desilt	desilted	V;PST
desilver	desilvered	V;PST
desilverize	desilverized	V;PST
desilylate	desilylated	V;PST
desingularize	desingularized	V;PST
desire	desired	V;PST
desist	desisted	V;PST
desk	desked	V;PST
deskew	deskewed	V;PST
deskill	deskilled	V;PST
desocialise	desocialised	V;PST
desocialize	desocialized	V;PST
desolate	desolated	V;PST
desolder	desoldered	V;PST
desolvate	desolvated	V;PST
desophisticate	desophisticated	V;PST
desorb	desorbed	V;PST
desoul	desouled	V;PST
despair	despaired	V;PST
desparple	desparpled	V;PST
despatch	despatched	V;PST
despawn	despawned	V;PST
despecificate	despecificated	V;PST
despeckle	despeckled	V;PST
despeed	desped	V;PST
despend	despended	V;PST
despise	despised	V;PST
despite	despited	V;PST
despoil	despoiled	V;PST
despond	desponded	V;PST
desponsate	desponsated	V;PST
desport	desported	V;PST
despotize	despotized	V;PST
despread	despreaded	V;PST
despread	despread	V;PST
despumate	despumated	V;PST
despume	despumed	V;PST
desquamate	desquamated	V;PST
destabilise	destabilised	V;PST
destabilize	destabilized	V;PST
destaff	destaffed	V;PST
destage	destaged	V;PST
destain	destained	V;PST
destalinize	destalinized	V;PST
destandardise	destandardised	V;PST
destandardize	destandardized	V;PST
destash	destashed	V;PST
destem	destemmed	V;PST
destigmatise	destigmatised	V;PST
destigmatize	destigmatized	V;PST
destimulate	destimulated	V;PST
destinate	destinated	V;PST
destine	destined	V;PST
destinkify	destinkified	V;PST
destock	destocked	V;PST
destool	destooled	V;PST
destress	destressed	V;PST
destroi	destroied	V;PST
destroy	destroyed	V;PST
destruct	destructed	V;PST
destructure	destructured	V;PST
desublimate	desublimated	V;PST
desugar	desugared	V;PST
desulfurate	desulfurated	V;PST
desulfur	desulfured	V;PST
desulfurise	desulfurised	V;PST
desulfurize	desulfurized	V;PST
desulphurate	desulphurated	V;PST
desulphurize	desulphurized	V;PST
desume	desumed	V;PST
desumoylate	desumoylated	V;PST
deSUMOylate	deSUMOylated	V;PST
de-Sunnify	de-Sunnified	V;PST
desuperheat	desuperheated	V;PST
desymmetrize	desymmetrized	V;PST
desync	desynced	V;PST
desynch	desynched	V;PST
desynchronize	desynchronized	V;PST
desynonymize	desynonymized	V;PST
desysop	desysopped	V;PST
detach	detached	V;PST
detag	detagged	V;PST
detail	detailed	V;PST
detain	detained	V;PST
detangle	detangled	V;PST
detartrate	detartrated	V;PST
detassel	detasseled	V;PST
detassel	detasselled	V;PST
detect	detected	V;PST
detent	detented	V;PST
deter	deterred	V;PST
deterge	deterged	V;PST
deteriorate	deteriorated	V;PST
determinate	determinated	V;PST
determin	determined	V;PST
determine	determined	V;PST
determinize	determinized	V;PST
deterritorialize	deterritorialized	V;PST
detestate	detestated	V;PST
detest	detested	V;PST
detext	detexted	V;PST
dethatch	dethatched	V;PST
dethaw	dethawed	V;PST
dethrone	dethroned	V;PST
dethronize	dethronized	V;PST
detin	detinned	V;PST
detokenize	detokenized	V;PST
detonate	detonated	V;PST
detonize	detonized	V;PST
detort	detorted	V;PST
detour	detoured	V;PST
detox	detoxed	V;PST
detoxicate	detoxicated	V;PST
detoxify	detoxified	V;PST
detract	detracted	V;PST
detraditionalise	detraditionalised	V;PST
detraditionalize	detraditionalized	V;PST
detrain	detrained	V;PST
detreat	detreated	V;PST
detrect	detrected	V;PST
detrend	detrended	V;PST
detribalize	detribalized	V;PST
detrude	detruded	V;PST
detruncate	detruncated	V;PST
detumesce	detumesced	V;PST
detune	detuned	V;PST
deturbate	deturbated	V;PST
deturb	deturbed	V;PST
deturn	deturned	V;PST
deturpate	deturpated	V;PST
detusk	detusked	V;PST
deubiquitinate	deubiquitinated	V;PST
deubiquitylate	deubiquitylated	V;PST
deunionise	deunionised	V;PST
deurbanize	deurbanized	V;PST
deuterate	deuterated	V;PST
devalorize	devalorized	V;PST
devaluate	devaluated	V;PST
devalue	devalued	V;PST
devan	devanned	V;PST
devastate	devastated	V;PST
devast	devasted	V;PST
devein	deveined	V;PST
devel	develled	V;PST
develop	developed	V;PST
develop	developt	V;PST
develope	developed	V;PST
devenustate	devenustated	V;PST
deverbalise	deverbalised	V;PST
deverbalize	deverbalized	V;PST
devest	devested	V;PST
deviate	deviated	V;PST
devictimize	devictimized	V;PST
devil	deviled	V;PST
devil	devilled	V;PST
devilize	devilized	V;PST
devirginate	devirginated	V;PST
devirginise	devirginised	V;PST
devirginize	devirginized	V;PST
devise	devised	V;PST
devitalize	devitalized	V;PST
devitrify	devitrified	V;PST
devive	devived	V;PST
devocalize	devocalized	V;PST
devoice	devoiced	V;PST
devoid	devoided	V;PST
devolatilize	devolatilized	V;PST
devolute	devoluted	V;PST
devolve	devolved	V;PST
devote	devoted	V;PST
devour	devoured	V;PST
devove	devoved	V;PST
devow	devowed	V;PST
devulcanize	devulcanized	V;PST
devulgarize	devulgarized	V;PST
devvel	devvelled	V;PST
dewater	dewatered	V;PST
dewax	dewaxed	V;PST
dew	dewed	V;PST
deweight	deweighted	V;PST
dewet	dewetted	V;PST
dewikify	dewikified	V;PST
dewire	dewired	V;PST
deworm	dewormed	V;PST
dewret	dewretted	V;PST
dexify	dexified	V;PST
dextrinize	dextrinized	V;PST
dezincify	dezincified	V;PST
dezionize	dezionized	V;PST
diabolify	diabolified	V;PST
diabolize	diabolized	V;PST
diadem	diademed	V;PST
diagnose	diagnosed	V;PST
diagnosticate	diagnosticated	V;PST
diagonalise	diagonalised	V;PST
diagonalize	diagonalized	V;PST
diagram	diagramed	V;PST
diagram	diagrammed	V;PST
dial	dialed	V;PST
dial	dialled	V;PST
dialog	dialoged	V;PST
dialogize	dialogized	V;PST
dialogue	dialogued	V;PST
dialyse	dialysed	V;PST
dialyze	dialyzed	V;PST
diamond	diamonded	V;PST
diamondize	diamondized	V;PST
diaper	diapered	V;PST
diaphragm	diaphragmed	V;PST
diarise	diarised	V;PST
diarize	diarized	V;PST
diazotise	diazotised	V;PST
diazotize	diazotized	V;PST
dibble	dibbled	V;PST
dib	dibbed	V;PST
dibs	dibsed	V;PST
dice	diced	V;PST
dich	diched	V;PST
dichotomise	dichotomised	V;PST
dichotomize	dichotomized	V;PST
dick	dicked	V;PST
dicker	dickered	V;PST
dictate	dictated	V;PST
dictionary	dictionaried	V;PST
didder	diddered	V;PST
diddle-daddle	diddle-daddled	V;PST
diddle	diddled	V;PST
die-cast	die-cast	V;PST
diecast	diecast	V;PST
die	died	V;PST
diesel	dieseled	V;PST
dieselise	dieselised	V;PST
dieselize	dieselized	V;PST
diet	dieted	V;PST
diff	diffed	V;PST
differ	differed	V;PST
difference	differenced	V;PST
differentiate	differentiated	V;PST
difficilitate	difficilitated	V;PST
difficultate	difficultated	V;PST
difficult	difficulted	V;PST
diffine	diffined	V;PST
diffract	diffracted	V;PST
diffuse	diffused	V;PST
dig	dug	V;PST
digest	digested	V;PST
dight	dighted	V;PST
dight	dight	V;PST
digiscope	digiscoped	V;PST
digitalise	digitalised	V;PST
digitalize	digitalized	V;PST
digitate	digitated	V;PST
digit	digited	V;PST
digitise	digitised	V;PST
digitize	digitized	V;PST
digladiate	digladiated	V;PST
dignify	dignified	V;PST
dignosce	dignosced	V;PST
digress	digressed	V;PST
dijudicate	dijudicated	V;PST
dike	diked	V;PST
dilacerate	dilacerated	V;PST
dilaniate	dilaniated	V;PST
dilapidate	dilapidated	V;PST
dilatate	dilatated	V;PST
dilate	dilated	V;PST
dildo	dildoed	V;PST
dill	dilled	V;PST
dilly-dally	dilly-dallied	V;PST
dillydally	dillydallied	V;PST
dilucidate	dilucidated	V;PST
dilute	diluted	V;PST
diluviate	diluviated	V;PST
dim	dimmed	V;PST
dime	dimed	V;PST
dimensionalise	dimensionalised	V;PST
dimensionalize	dimensionalized	V;PST
dimension	dimensioned	V;PST
dimerise	dimerised	V;PST
dimerize	dimerized	V;PST
dimidiate	dimidiated	V;PST
diminish	diminished	V;PST
diminutivise	diminutivised	V;PST
diminutivize	diminutivized	V;PST
dimit	dimitted	V;PST
dimple	dimpled	V;PST
din	dinned	V;PST
dindle	dindled	V;PST
dine	dined	V;PST
ding	dang	V;PST
ding	dinged	V;PST
dinge	dinged	V;PST
dinghy	dinghied	V;PST
dink	dinked	V;PST
dint	dinted	V;PST
dip	dipped	V;PST
diphthongise	diphthongised	V;PST
diphthongize	diphthongized	V;PST
diplomate	diplomated	V;PST
diplomatize	diplomatized	V;PST
direct	directed	V;PST
dirempt	dirempted	V;PST
dirk	dirked	V;PST
dirt	dirted	V;PST
dirty	dirtied	V;PST
disable	disabled	V;PST
disabuse	disabused	V;PST
disaccommodate	disaccommodated	V;PST
disaccord	disaccorded	V;PST
disaccustom	disaccustomed	V;PST
disacidify	disacidified	V;PST
disacknowledge	disacknowledged	V;PST
disacquaint	disacquainted	V;PST
disadjust	disadjusted	V;PST
disadorn	disadorned	V;PST
disadvance	disadvanced	V;PST
disadvantage	disadvantaged	V;PST
disadvise	disadvised	V;PST
disaffect	disaffected	V;PST
disaffiliate	disaffiliated	V;PST
disaffirm	disaffirmed	V;PST
disafforest	disafforested	V;PST
disaggregate	disaggregated	V;PST
disagree	disagreed	V;PST
disalliege	disallieged	V;PST
disallow	disallowed	V;PST
disally	disallied	V;PST
disambiguate	disambiguated	V;PST
disanchor	disanchored	V;PST
disanimate	disanimated	V;PST
disannex	disannexed	V;PST
disannul	disannulled	V;PST
disanoint	disanointed	V;PST
disapparate	disapparated	V;PST
disapparel	disapparelled	V;PST
disappear	disappeared	V;PST
disapply	disapplied	V;PST
disappoint	disappointed	V;PST
disappoynt	disappoynted	V;PST
disappreciate	disappreciated	V;PST
disappropriate	disappropriated	V;PST
disapprove	disapproved	V;PST
disarm	disarmed	V;PST
disarrange	disarranged	V;PST
disarray	disarrayed	V;PST
disarticulate	disarticulated	V;PST
disassemble	disassembled	V;PST
disassent	disassented	V;PST
disassimilate	disassimilated	V;PST
disassociate	disassociated	V;PST
disattire	disattired	V;PST
disauthorize	disauthorized	V;PST
disavail	disavailed	V;PST
disavaunce	disavaunced	V;PST
disavouch	disavouched	V;PST
disavow	disavowed	V;PST
disband	disbanded	V;PST
disbar	disbarred	V;PST
disbark	disbarked	V;PST
disbase	disbased	V;PST
disbecome	disbecame	V;PST
disbelieve	disbelieved	V;PST
disbench	disbenched	V;PST
disbend	disbent	V;PST
disbind	disbound	V;PST
disbound	disbounded	V;PST
disbowel	disbowelled	V;PST
disbranch	disbranched	V;PST
disbud	disbudded	V;PST
disburden	disburdened	V;PST
disburse	disbursed	V;PST
disburthen	disburthened	V;PST
discage	discaged	V;PST
discalceate	discalceated	V;PST
discamp	discamped	V;PST
discandy	discandied	V;PST
discapacitate	discapacitated	V;PST
discard	discarded	V;PST
discase	discased	V;PST
discede	disceded	V;PST
discept	discepted	V;PST
discern	discerned	V;PST
discerp	discerped	V;PST
discharge	discharged	V;PST
dischurch	dischurched	V;PST
discide	discided	V;PST
discind	discinded	V;PST
disciple	discipled	V;PST
discipline	disciplined	V;PST
disclaim	disclaimed	V;PST
disclame	disclamed	V;PST
disclaunder	disclaundered	V;PST
discloak	discloaked	V;PST
disclose	disclosed	V;PST
discloud	disclouded	V;PST
disclout	disclouted	V;PST
disclude	discluded	V;PST
discoast	discoasted	V;PST
disco	discoed	V;PST
discolorate	discolorated	V;PST
discolor	discolored	V;PST
discolour	discoloured	V;PST
discombobulate	discombobulated	V;PST
discomfit	discomfited	V;PST
discomfort	discomforted	V;PST
discommend	discommended	V;PST
discommission	discommissioned	V;PST
discommodate	discommodated	V;PST
discommode	discommoded	V;PST
discommon	discommoned	V;PST
discompany	discompanied	V;PST
discomplexion	discomplexioned	V;PST
discompose	discomposed	V;PST
discompt	discompted	V;PST
disconcert	disconcerted	V;PST
disconcur	disconcurred	V;PST
disconfirm	disconfirmed	V;PST
disconnect	disconnected	V;PST
disconsecrate	disconsecrated	V;PST
discontent	discontented	V;PST
discontinue	discontinued	V;PST
discord	discorded	V;PST
discost	discosted	V;PST
discounsel	discounselled	V;PST
discount	discounted	V;PST
discountenance	discountenanced	V;PST
discourage	discouraged	V;PST
discoure	discoured	V;PST
discourse	discoursed	V;PST
discovenant	discovenanted	V;PST
discover	discovered	V;PST
discovre	discovred	V;PST
discredit	discredited	V;PST
discretise	discretised	V;PST
discretize	discretized	V;PST
discriminate	discriminated	V;PST
discrown	discrowned	V;PST
discruciate	discruciated	V;PST
disculpate	disculpated	V;PST
discumber	discumbered	V;PST
discure	discured	V;PST
discuss	discussed	V;PST
disdain	disdained	V;PST
disdeify	disdeified	V;PST
disdeign	disdeigned	V;PST
dis	dissed	V;PST
disease	diseased	V;PST
disedge	disedged	V;PST
disedify	disedified	V;PST
disembark	disembarked	V;PST
disembarrass	disembarrassed	V;PST
disembellish	disembellished	V;PST
disembitter	disembittered	V;PST
disembody	disembodied	V;PST
disembogue	disembogued	V;PST
disembosom	disembosomed	V;PST
disembowel	disemboweled	V;PST
disembowel	disembowelled	V;PST
disembrangle	disembrangled	V;PST
disembroil	disembroiled	V;PST
disemburden	disemburdened	V;PST
disemploy	disemployed	V;PST
disempower	disempowered	V;PST
disemvowel	disemvoweled	V;PST
disemvowel	disemvowelled	V;PST
disenable	disenabled	V;PST
disenamour	disenamoured	V;PST
disenchant	disenchanted	V;PST
disencharm	disencharmed	V;PST
disencline	disenclined	V;PST
disenclose	disenclosed	V;PST
disencumber	disencumbered	V;PST
disendorse	disendorsed	V;PST
disendow	disendowed	V;PST
disenfranchise	disenfranchised	V;PST
disengage	disengaged	V;PST
disennoble	disennobled	V;PST
disenrol	disenrolled	V;PST
disenroll	disenrolled	V;PST
disenslave	disenslaved	V;PST
disentail	disentailed	V;PST
